"","congressionaldistrict","fips","czone","d2_turnout_2002_2010","d2_shnr_2002_2004","d2_shnr_2002_2006","d2_shnr_2002_2008","d2_shnr_2002_2010","d2_shnr_2002_2012","d2_shnr_2002_2014","d2_shnr_2002_2016","d2_shnr_distr_2002_2010","d2_shnr_solidd_2002_2010","d2_shnr_solidr_2002_2010","d2_shnr_competitive_2002_2010","d2_rwin_2002_2004","d2_rwin_2002_2006","d2_rwin_2002_2008","d2_rwin_2002_2010","d2_rwin_2002_2012","d2_rwin_2002_2014","d2_rwin_2002_2016","d2_cfavg_demlib_2002_2004","d2_cfavg_demlib_2002_2006","d2_cfavg_demlib_2002_2008","d2_cfavg_demlib_2002_2010","d2_cfavg_demlib_2002_2012","d2_cfavg_demlib_2002_2014","d2_cfavg_demlib_2002_2016","d2_cfavg_demmod_2002_2004","d2_cfavg_demmod_2002_2006","d2_cfavg_demmod_2002_2008","d2_cfavg_demmod_2002_2010","d2_cfavg_demmod_2002_2012","d2_cfavg_demmod_2002_2014","d2_cfavg_demmod_2002_2016","d2_cfavg_repmod_2002_2004","d2_cfavg_repmod_2002_2006","d2_cfavg_repmod_2002_2008","d2_cfavg_repmod_2002_2010","d2_cfavg_repmod_2002_2012","d2_cfavg_repmod_2002_2014","d2_cfavg_repmod_2002_2016","d2_cfavg_repcon_2002_2004","d2_cfavg_repcon_2002_2006","d2_cfavg_repcon_2002_2008","d2_cfavg_repcon_2002_2010","d2_cfavg_repcon_2002_2012","d2_cfavg_repcon_2002_2014","d2_cfavg_repcon_2002_2016","d2_nominate_demlib_2002_2010","d2_nominate_demmod_2002_2010","d2_nominate_repmod_2002_2010","d2_nominate_repcon_2002_2010","d2_teaparty_2002_2010","d_party_2002_2004","d_party_2004_2006","d_party_2006_2008","d_party_2008_2010","d_party_2010_2012","d_party_2012_2014","d_party_2014_2016","d_imp_usch_pd","d_imp_otch_lag_pd","reg_midatl","reg_encen","reg_wncen","reg_satl","reg_escen","reg_wscen","reg_mount","reg_pacif","l_shind_manuf_cbp","l_sh_routine33","l_task_outsource","shnr_pres2000","shnr_pres1996","l_sh_pop_f","l_sh_pop_edu_c","l_sh_fborn","l_sh_pop_age_1019","l_sh_pop_age_2029","l_sh_pop_age_3039","l_sh_pop_age_4049","l_sh_pop_age_5059","l_sh_pop_age_6069","l_sh_pop_age_7079","l_sh_pop_age_8000","l_sh_pop_white","l_sh_pop_black","l_sh_pop_asian","l_sh_pop_hispanic","sh_district_2002","majority_white","redistrict_2004","redistrict_2006","redistrict_2012","redistrict_2016","house20_r","house16_r","d2_shnr_2016_20","d2_shnr_2002_2020","rep_control","_merge"
"535","GA 8",13045,9600,NA,-0.465887784957886,-0.465887784957886,-3.00028324127197,15.9042539596558,15.9042539596558,15.9042539596558,-12.4809083938599,10.090690612793,0,15.9042539596558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.56412363226122,2.71708960141436,0,0,0,1,0,0,0,0,0.328834116458893,31.0274696350098,-0.541001081466675,0.650995671749115,0.569381177425385,0.512627780437469,0.368434846401215,0.0294609703123569,0.157675206661224,0.160390973091125,0.150754004716873,0.138951271772385,0.108424626290798,0.0693152099847794,0.0442315638065338,0.0254274196922779,0.805163383483887,0.163186967372894,0.00616491725668311,0.0257024336606264,0.0935321226716042,1,0,1,1,0,71.6649017333984,71.6148376464844,0.000500679016113281,-12.4308443069458,1,"matched (3)"
"536","GA 10",13047,6401,NA,0,0,-1.02182030677795,26.3821487426758,26.3821487426758,50.8929786682129,50.8929786682129,23.3675727844238,0,26.3821487426758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0.679574947841489,1.23159385324781,0,0,0,1,0,0,0,0,0.229612424969673,32.8867568969727,-0.150237232446671,0.687455713748932,0.613703727722168,0.516103029251099,0.412108659744263,0.0168349537998438,0.138602152466774,0.128279715776443,0.159096881747246,0.148586764931679,0.119871623814106,0.0824481099843979,0.0546338334679604,0.0249990615993738,0.96385270357132,0.0125558348372579,0.00711309630423784,0.0116549674421549,0.0851930528879166,1,0,1,1,0,78.7672500610352,99.9270706176758,-0.21159815788269,29.7331581115723,1,"matched (3)"
"537","GA 1",13049,7600,NA,29.0637550354004,29.0637550354004,31.3700199127197,34.8187103271484,34.8187103271484,36.371654510498,64.1329956054688,30.9851112365723,0,34.8187103271484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288891157268657,0.569959925652397,0,0,0,1,0,0,0,0,0.0854330733418465,33.4241600036621,0.00218003988265991,0.635591506958008,0.501105487346649,0.470920026302338,0.230012476444244,0.00865590386092663,0.169033259153366,0.142384752631187,0.165240228176117,0.141509428620338,0.10153666883707,0.0762497559189796,0.0429877452552319,0.0226609613746405,0.68585878610611,0.292550086975098,0.0034040070604533,0.00787784438580275,0.0163401272147894,1,0,1,1,0,77.3072509765625,99.9071807861328,-0.225999295711517,41.5330657958984,1,"matched (3)"
"538","GA 12",13051,8800,NA,-4.62089490890503,-4.62089490890503,-16.3258285522461,-10.7431831359863,-10.7431831359863,-14.2478675842285,36.5914459228516,-12.0938835144043,0,0,-10.7431831359863,-100,-100,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,100,-100,0,0,1,0.126615166664124,0,0,0.873384833335876,0,0,0.221536665456366,0.267662492969265,0,0,0,1,0,0,0,0,0.115345939993858,27.8671531677246,-0.857640027999878,0.50172346830368,0.472023546695709,0.518246233463287,0.533003270626068,0.0396857559680939,0.141716375946999,0.157006308436394,0.144349440932274,0.141294047236443,0.108874022960663,0.0736485570669174,0.0608624070882797,0.0327820107340813,0.552812337875366,0.40496364235878,0.0172938350588083,0.0232839751988649,0.283929646015167,1,0,1,1,0,43.5705947875977,99.563346862793,-0.559927582740784,-19.4013061523438,0,"matched (3)"
"539","GA 1",13051,8800,NA,15.9002122879028,15.9002122879028,12.4711275100708,16.6833992004395,16.6833992004395,13.1787147521973,64.0180282592773,30.7509841918945,0,16.6833992004395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248787440359592,0,0,0.0248787440359592,0,0,0.221536665456366,0.267662492969265,0,0,0,1,0,0,0,0,0.115345939993858,27.8671531677246,-0.857640027999878,0.50172346830368,0.472023546695709,0.518246233463287,0.533003270626068,0.0396857559680939,0.141716375946999,0.157006308436394,0.144349440932274,0.141294047236443,0.108874022960663,0.0736485570669174,0.0608624070882797,0.0327820107340813,0.552812337875366,0.40496364235878,0.0172938350588083,0.0232839751988649,0.0886719226837158,1,0,1,1,0,43.5705947875977,99.563346862793,-0.559927582740784,8.02527618408203,0,"matched (3)"
"540","GA 2",13053,9701,NA,38.6934661865234,38.6934661865234,41.5229797363281,59.0798988342285,59.0798988342285,61.6479530334473,63.3948936462402,49.6460266113281,0,0,59.0798988342285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54367408411612,0.866273031264177,0,0,0,1,0,0,0,0,0.211722254753113,31.9023876190186,-0.410564601421356,0.495790660381317,0.41325843334198,0.368028461933136,0.656537294387817,0.0600725710391998,0.180217713117599,0.339806467294693,0.189087495207787,0.0641714856028557,0.0249294452369213,0.0165300369262695,0.00853379908949137,0.00235183443874121,0.580768704414368,0.299220532178879,0.0180083326995373,0.104219861328602,0.0234113410115242,1,0,1,1,0,53.2068061828613,49.1449813842773,0.0406182706356049,67.4567184448242,1,"matched (3)"
"541","GA 11",13055,6600,NA,8.13065719604492,8.13065719604492,12.8109750747681,49.7710990905762,49.7710990905762,84.2654342651367,84.2654342651367,34.7154426574707,0,0,49.7710990905762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905913206751222,2.11878921806576,0,0,0,1,0,0,0,0,0.400030463933945,31.9204597473145,-0.236314654350281,0.571544826030731,0.455556839704514,0.484138190746307,0.257534891366959,0.018963485956192,0.129760503768921,0.146525323390961,0.148095801472664,0.143188059329987,0.116961129009724,0.0862583443522453,0.0657636448740959,0.0362387113273144,0.867059290409088,0.112131923437119,0.00121711823157966,0.021083626896143,0.0421840511262417,1,0,1,1,0,80.3876419067383,100,-0.196123600006104,64.653076171875,1,"matched (3)"
"542","GA 7",13057,9100,NA,16.9796943664551,16.9796943664551,14.6289710998535,38.4632186889648,38.4632186889648,59.4434280395508,38.2536354064941,48.6908988952637,0,38.4632186889648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.755668818950653,0.694219410419464,0.498164236545563,0.571356475353241,0.0583003871142864,0.142921566963196,0.121449157595634,0.192511782050133,0.172103479504585,0.110490970313549,0.0523456148803234,0.0304433312267065,0.0137770166620612,0.924067854881287,0.0248409118503332,0.00804070383310318,0.0542271845042706,0.158663913607597,1,0,1,1,0,72.1440048217773,78.8102111816406,-0.0666620135307312,31.5874290466309,1,"matched (3)"
"543","GA 6",13057,9100,NA,18.0235919952393,18.0235919952393,15.6728687286377,39.5071144104004,39.5071144104004,60.4873237609863,39.2975311279297,47.7070922851562,0,39.5071144104004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.755668818950653,0.694219410419464,0.498164236545563,0.571356475353241,0.0583003871142864,0.142921566963196,0.121449157595634,0.192511782050133,0.172103479504585,0.110490970313549,0.0523456148803234,0.0304433312267065,0.0137770166620612,0.924067854881287,0.0248409118503332,0.00804070383310318,0.0542271845042706,0.0685995072126389,1,0,1,1,0,72.1440048217773,78.8102111816406,-0.0666620135307312,32.6313247680664,1,"matched (3)"
"544","GA 12",13059,9301,NA,-10.3733062744141,-10.3733062744141,-14.3554716110229,-14.4613027572632,-14.4613027572632,-64.3385467529297,0.801032781600952,-7.00930976867676,0,0,-14.4613027572632,-100,-100,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,100,-100,0,100,1,1,0,0,0,0,0,0.693948374060778,1.71127586853152,0,0,0,1,0,0,0,0,0.224158510565758,30.0909252166748,-0.393152981996536,0.438643425703049,0.408530086278915,0.511947095394135,0.594309985637665,0.0838415995240211,0.158233895897865,0.327257126569748,0.124653905630112,0.102759905159473,0.078205518424511,0.047325324267149,0.0370187908411026,0.0220713578164577,0.648858487606049,0.272502452135086,0.0312644727528095,0.0634157359600067,0.177330538630486,1,0,1,1,0,31.4491920471191,97.7262649536133,-0.662770748138428,-65.4760437011719,0,"matched (3)"
"545","GA 2",13061,10301,NA,22.9416465759277,22.9416465759277,16.5919170379639,35.7628326416016,35.7628326416016,40.7484512329102,41.3034782409668,49.6460266113281,0,0,35.7628326416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17894595781622,2.74882214386171,0,0,0,1,0,0,0,0,0.401126265525818,26.8273143768311,-0.626306414604187,0.353024065494537,0.271274358034134,0.545427441596985,0.288036108016968,0.00685135554522276,0.151921361684799,0.0848972275853157,0.103068217635155,0.141197502613068,0.134644031524658,0.104557640850544,0.0866845399141312,0.0557044968008995,0.384271681308746,0.604706585407257,0.00268096523359418,0.00953232031315565,0.00547714671120048,0,0,1,1,0,40.9154930114746,37.0813407897949,0.0383415222167969,45.1376304626465,0,"matched (3)"
"546","GA 13",13063,9100,NA,-32.7107925415039,-32.7107925415039,-31.4124641418457,-33.785945892334,-33.785945892334,-47.7466888427734,-43.0422668457031,-39.3329772949219,-33.785945892334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.332753509283066,0.401980847120285,0.514233648777008,0.481724292039871,0.109459362924099,0.156622990965843,0.167844176292419,0.182836756110191,0.143596440553665,0.0923950523138046,0.0473454333841801,0.0267718601971865,0.0112507771700621,0.379427284002304,0.515510499477386,0.0449396856129169,0.074954442679882,0.353566020727158,0,0,1,1,0,13.1163196563721,5.00156497955322,0.0811475440859795,-34.9275131225586,0,"matched (3)"
"547","GA 5",13063,9100,NA,0,0,1.09961330890656,1.40172100067139,1.40172100067139,-12.6325426101685,1.16451835632324,4.90356969833374,1.40172100067139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.332753509283066,0.401980847120285,0.514233648777008,0.481724292039871,0.109459362924099,0.156622990965843,0.167844176292419,0.182836756110191,0.143596440553665,0.0923950523138046,0.0473454333841801,0.0267718601971865,0.0112507771700621,0.379427284002304,0.515510499477386,0.0449396856129169,0.074954442679882,0.0126391546800733,0,0,1,1,0,13.1163196563721,5.00156497955322,0.0811475440859795,9.27927303314209,0,"matched (3)"
"548","GA 1",13065,8601,NA,35.0085182189941,35.0085182189941,38.1927719116211,45.0531311035156,45.0531311035156,44.82421875,71.4794235229492,30.9851112365723,0,45.0531311035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593302651667175,2.2100546824154,0,0,0,1,0,0,0,0,0.33096644282341,29.1407470703125,-0.951916873455048,0.57212221622467,0.447767794132233,0.50276243686676,0.264155268669128,0.0142483282834291,0.15455074608326,0.128671124577522,0.148589700460434,0.147717356681824,0.111660368740559,0.0772026777267456,0.0553940087556839,0.027333527803421,0.68929922580719,0.294998556375504,0.00116312876343727,0.00785111915320158,0.0108744250610471,1,0,1,1,0,77.2113952636719,100,-0.227886080741882,48.6908187866211,1,"matched (3)"
"549","GA 6",13067,9100,NA,20.3827743530273,20.3827743530273,16.5993270874023,48.43115234375,48.43115234375,64.8710098266602,44.64599609375,47.5295486450195,0,48.43115234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.3487319946289,-48.3487319946289,0,0,0,0,0,48.3487319946289,48.3487319946289,0,0,-100,100,100,0,0.0315630510449409,0,0,0.00861929729580879,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.618456423282623,0.607577383518219,0.50389552116394,0.680403888225555,0.115901082754135,0.137934774160385,0.157348975539207,0.186359211802483,0.164221867918968,0.109836101531982,0.0512216351926327,0.0314191170036793,0.0155524220317602,0.723965883255005,0.187960207462311,0.0305832494050264,0.0772750675678253,0.549008905887604,1,0,1,1,0,44.2504959106445,49.219409942627,-0.0496891438961029,39.6770820617676,0,"matched (3)"
"550","GA 5",13067,9100,NA,0,0,0.892233848571777,9.45230388641357,9.45230388641357,30.4012393951416,1.9631028175354,5.66107940673828,9.45230388641357,0,0,0,0,0,0,1.49011611938477e-06,1.49011611938477e-06,1.49011611938477e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.2672653198242,-69.2672653198242,0,0,0,0,0,69.2672729492188,69.2672729492188,0,0,0,0,0,0,0.20770275592804,0,0,0.578924179077148,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.618456423282623,0.607577383518219,0.50389552116394,0.680403888225555,0.115901082754135,0.137934774160385,0.157348975539207,0.186359211802483,0.164221867918968,0.109836101531982,0.0512216351926327,0.0314191170036793,0.0155524220317602,0.723965883255005,0.187960207462311,0.0305832494050264,0.0772750675678253,0.0979960933327675,1,0,1,1,0,44.2504959106445,49.219409942627,-0.0496891438961029,-3.00581121444702,0,"matched (3)"
"551","GA 11",13067,9100,NA,0.983542203903198,0.983542203903198,1.70402228832245,9.91277980804443,9.91277980804443,6.40331506729126,-8.04305362701416,10.9617471694946,0,0,9.91277980804443,0,1.49011611938477e-06,1.49011611938477e-06,1.49011611938477e-06,2.98023223876953e-06,2.98023223876953e-06,2.98023223876953e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.4607925415039,-38.4607925415039,0,0,0,0,0,38.4607925415039,38.4607925415039,0,0,0,0,1.49011611938477e-06,0,0.815438985824585,0,0,0.229294300079346,0,0,0.298523021456856,0.782411224594759,0,0,0,1,0,0,0,0,0.0970363914966583,32.6905860900879,0.500757098197937,0.618456423282623,0.607577383518219,0.50389552116394,0.680403888225555,0.115901082754135,0.137934774160385,0.157348975539207,0.186359211802483,0.164221867918968,0.109836101531982,0.0512216351926327,0.0314191170036793,0.0155524220317602,0.723965883255005,0.187960207462311,0.0305832494050264,0.0772750675678253,0.32406485080719,1,0,1,1,0,44.2504959106445,49.219409942627,-0.0496891438961029,-13.0119676589966,0,"matched (3)"
"552","GA 1",13069,8601,NA,38.1865501403809,38.1865501403809,35.7214698791504,41.8948059082031,41.8948059082031,55.0765762329102,63.9990158081055,30.9851112365723,0,41.8948059082031,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1,1,0,0.593302651667175,2.2100546824154,0,0,0,1,0,0,0,0,0.33096644282341,29.1407470703125,-0.951916873455048,0.615694999694824,0.535914659500122,0.503541588783264,0.318712174892426,0.0542592145502567,0.159222736954689,0.149413302540779,0.154625400900841,0.140779942274094,0.102771766483784,0.0657525435090065,0.0444497913122177,0.0250447709113359,0.682329654693604,0.258840501308441,0.005613022018224,0.0681581273674965,0.0588012263178825,1,0,1,1,0,70.8545150756836,70.8845138549805,-0.000299990177154541,63.9690170288086,1,"matched (3)"
"553","GA 2",13071,8503,NA,36.7043266296387,36.7043266296387,30.9539012908936,44.4641723632812,44.4641723632812,44.4641723632812,21.8140125274658,36.4599304199219,0,0,44.4641723632812,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,0,0,0,0,1,0,0,0,0.634316764618537,1.61018452587709,0,0,0,1,0,0,0,0,0.231164261698723,27.1137390136719,-0.713816821575165,0.666532158851624,0.539659559726715,0.504720211029053,0.291384398937225,0.0651083141565323,0.156754568219185,0.141369223594666,0.143128901720047,0.130882456898689,0.108933962881565,0.0763560235500336,0.0585927292704582,0.0342900641262531,0.67778754234314,0.234680041670799,0.00249684927985072,0.108291916549206,0.0433601960539818,1,0,1,1,0,75.6832885742188,77.3498382568359,-0.016665518283844,20.1474628448486,1,"matched (3)"
"554","GA 1",13071,8503,NA,31.609827041626,31.609827041626,25.8594036102295,39.3696708679199,39.3696708679199,39.3696708679199,16.7195148468018,31.1025199890137,0,39.3696708679199,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,0,0,1,0,1,0,0,0,0.634316764618537,1.61018452587709,0,0,0,1,0,0,0,0,0.231164261698723,27.1137390136719,-0.713816821575165,0.666532158851624,0.539659559726715,0.504720211029053,0.291384398937225,0.0651083141565323,0.156754568219185,0.141369223594666,0.143128901720047,0.130882456898689,0.108933962881565,0.0763560235500336,0.0585927292704582,0.0342900641262531,0.67778754234314,0.234680041670799,0.00249684927985072,0.108291916549206,0.0236116591840982,1,0,1,1,0,75.6832885742188,77.3498382568359,-0.016665518283844,15.0529651641846,1,"matched (3)"
"555","GA 9",13073,8401,NA,-2.45745778083801,-2.45745778083801,-10.4107084274292,-5.23076629638672,-5.23076629638672,-1.53293609619141,2.38041281700134,1.44557952880859,0,-5.23076629638672,0,0,0,0,0,-2.98023223876953e-06,89.5934371948242,89.5934371948242,0,0,0,0,0,0,0,0,0,0,0,0,-89.5934295654297,-89.5934295654297,0,0,0,0,0,0,0,0,0,0,0,0,89.5934371948242,89.5934371948242,0,0,0,0,100,0,0,0,0,0.895934283733368,0.895934283733368,0,0.810203810961674,1.92192305427133,0,0,0,1,0,0,0,0,0.2657330930233,28.2805824279785,-0.792983412742615,0.748256683349609,0.712256133556366,0.511356472969055,0.621017694473267,0.0482035651803017,0.168869271874428,0.101357407867908,0.161768659949303,0.180315390229225,0.120385721325874,0.0603440552949905,0.0351894982159138,0.0183115303516388,0.826695621013641,0.11212033033371,0.0335655398666859,0.0259049367159605,0.134532734751701,1,0,1,1,0,65.9650650024414,75.4799575805664,-0.0951489806175232,-7.13447952270508,1,"matched (3)"
"556","GA 1",13075,8503,NA,41.2152786254883,41.2152786254883,42.2365608215332,46.4645614624023,46.4645614624023,46.4645614624023,19.8389644622803,30.9851112365723,0,46.4645614624023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634316764618537,1.61018452587709,0,0,0,1,0,0,0,0,0.231164261698723,27.1137390136719,-0.713816821575165,0.581638813018799,0.43200346827507,0.520448923110962,0.285641968250275,0.0231437440961599,0.153953462839127,0.133599638938904,0.142349883913994,0.128717258572578,0.110075451433659,0.0874389708042145,0.0550377257168293,0.0351911745965481,0.679348170757294,0.290850281715393,0.0041848961263895,0.0307526476681232,0.0248038563877344,1,0,1,1,0,72.0228500366211,73.3744049072266,-0.0135155320167542,18.4874095916748,1,"matched (3)"
"557","GA 11",13077,9600,NA,5.52788972854614,5.52788972854614,5.71765899658203,11.2648372650146,11.2648372650146,11.2648372650146,-14.6542434692383,7.60900974273682,0,0,11.2648372650146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56412363226122,2.71708960141436,0,0,0,1,0,0,0,0,0.328834116458893,31.0274696350098,-0.541001081466675,0.701952695846558,0.626239240169525,0.504993557929993,0.487759828567505,0.0365073122084141,0.145009249448776,0.126850873231888,0.178725555539131,0.149952366948128,0.114879786968231,0.061323769390583,0.0379308424890041,0.0200078468769789,0.788578152656555,0.179700717329979,0.00683741504326463,0.0313512310385704,0.0230577196925879,1,0,1,1,0,70.6242446899414,74.0809173583984,-0.0345667600631714,-18.1109161376953,1,"matched (3)"
"558","GA 8",13077,9600,NA,0.663363933563232,0.663363933563232,0.853133201599121,6.40031099319458,6.40031099319458,6.40031099319458,-19.5187683105469,-0.9510338306427,0,6.40031099319458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.56412363226122,2.71708960141436,0,0,0,1,0,0,0,0,0.328834116458893,31.0274696350098,-0.541001081466675,0.701952695846558,0.626239240169525,0.504993557929993,0.487759828567505,0.0365073122084141,0.145009249448776,0.126850873231888,0.178725555539131,0.149952366948128,0.114879786968231,0.061323769390583,0.0379308424890041,0.0200078468769789,0.788578152656555,0.179700717329979,0.00683741504326463,0.0313512310385704,0.115378484129906,1,0,1,1,0,70.6242446899414,74.0809173583984,-0.0345667600631714,-22.9754409790039,1,"matched (3)"
"559","GA 3",13079,8900,NA,-14.6500616073608,-14.6500616073608,-14.4824085235596,1.69607102870941,1.69607102870941,7.69273948669434,8.20773506164551,4.06085872650146,0,0,1.69607102870941,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443500134611018,0.975014567992837,0,0,0,1,0,0,0,0,0.159178793430328,31.291934967041,-0.541616380214691,0.567716300487518,0.456762999296188,0.498839557170868,0.276397526264191,0.0046418565325439,0.154861941933632,0.122048817574978,0.162384957075119,0.158303320407867,0.12212885171175,0.0728291347622871,0.0416166484355927,0.0195278115570545,0.728531420230865,0.238015204668045,0.00168067228514701,0.0240896362811327,0.0194713231176138,1,0,1,1,0,70.1296539306641,62.5945091247559,0.0753514170646667,15.7428798675537,1,"matched (3)"
"560","GA 2",13081,8502,NA,29.4873924255371,29.4873924255371,28.1846084594727,55.9774055480957,55.9774055480957,64.5890426635742,61.0487747192383,49.6460266113281,0,0,55.9774055480957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19380999576156,3.37041290360915,0,0,0,1,0,0,0,0,0.356608748435974,27.7893600463867,-0.884078204631805,0.591556429862976,0.481066852807999,0.529869079589844,0.313735485076904,0.0212765950709581,0.158028736710548,0.126750320196152,0.134524464607239,0.139843612909317,0.109474450349808,0.0773322433233261,0.0597381331026554,0.0332787781953812,0.540734708309174,0.434033453464508,0.00677395891398191,0.0173667948693037,0.0343129076063633,1,0,1,1,0,60.2793159484863,51.7991561889648,0.0848016142845154,69.5289306640625,1,"matched (3)"
"561","GA 10",13083,6401,NA,0,0,3.51213216781616,34.5234375,34.5234375,61.4353103637695,61.4353103637695,23.3675727844238,0,34.5234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0.679574947841489,1.23159385324781,0,0,0,1,0,0,0,0,0.229612424969673,32.8867568969727,-0.150237232446671,0.671857535839081,0.569179117679596,0.510294318199158,0.366570740938187,0.0143856406211853,0.154216706752777,0.139897063374519,0.133100166916847,0.1567243039608,0.123399764299393,0.0836742743849754,0.0566187128424644,0.0252738557755947,0.975056111812592,0.00633496092632413,0.00382737233303487,0.00904051773250103,0.024875096976757,1,0,1,1,0,82.8250198364258,100,-0.171749830245972,44.2603302001953,1,"matched (3)"
