congressionaldistrict,cty_fips,czone,dhs2_tot_cont_2002_2010,dhs2_cont_tcile1_2002_2004,dhs2_cont_tcile1_2002_2006,dhs2_cont_tcile1_2002_2008,dhs2_cont_tcile1_2002_2010,dhs2_cont_tcile1_2002_2012,dhs2_cont_tcile1_2002_2014,dhs2_cont_tcile1_2002_2016,dhs2_cont_tcile2_2002_2004,dhs2_cont_tcile2_2002_2006,dhs2_cont_tcile2_2002_2008,dhs2_cont_tcile2_2002_2010,dhs2_cont_tcile2_2002_2012,dhs2_cont_tcile2_2002_2014,dhs2_cont_tcile2_2002_2016,dhs2_cont_tcile3_2002_2004,dhs2_cont_tcile3_2002_2006,dhs2_cont_tcile3_2002_2008,dhs2_cont_tcile3_2002_2010,dhs2_cont_tcile3_2002_2012,dhs2_cont_tcile3_2002_2014,dhs2_cont_tcile3_2002_2016,d2_turnout_2002_2010,d2_shnr_2002_2004,d2_shnr_2002_2006,d2_shnr_2002_2008,d2_shnr_2002_2010,d2_shnr_2002_2012,d2_shnr_2002_2014,d2_shnr_2002_2016,d2_shnr_distr_2002_2010,d2_shnr_solidd_2002_2010,d2_shnr_solidr_2002_2010,d2_shnr_competitive_2002_2010,d2_rwin_2002_2004,d2_rwin_2002_2006,d2_rwin_2002_2008,d2_rwin_2002_2010,d2_rwin_2002_2012,d2_rwin_2002_2014,d2_rwin_2002_2016,d2_cfavg_demlib_2002_2004,d2_cfavg_demlib_2002_2006,d2_cfavg_demlib_2002_2008,d2_cfavg_demlib_2002_2010,d2_cfavg_demlib_2002_2012,d2_cfavg_demlib_2002_2014,d2_cfavg_demlib_2002_2016,d2_cfavg_demmod_2002_2004,d2_cfavg_demmod_2002_2006,d2_cfavg_demmod_2002_2008,d2_cfavg_demmod_2002_2010,d2_cfavg_demmod_2002_2012,d2_cfavg_demmod_2002_2014,d2_cfavg_demmod_2002_2016,d2_cfavg_repmod_2002_2004,d2_cfavg_repmod_2002_2006,d2_cfavg_repmod_2002_2008,d2_cfavg_repmod_2002_2010,d2_cfavg_repmod_2002_2012,d2_cfavg_repmod_2002_2014,d2_cfavg_repmod_2002_2016,d2_cfavg_repcon_2002_2004,d2_cfavg_repcon_2002_2006,d2_cfavg_repcon_2002_2008,d2_cfavg_repcon_2002_2010,d2_cfavg_repcon_2002_2012,d2_cfavg_repcon_2002_2014,d2_cfavg_repcon_2002_2016,d2_nominate_demlib_2002_2010,d2_nominate_demmod_2002_2010,d2_nominate_repmod_2002_2010,d2_nominate_repcon_2002_2010,d2_teaparty_2002_2010,d_party_2002_2004,d_party_2004_2006,d_party_2006_2008,d_party_2008_2010,d_party_2010_2012,d_party_2012_2014,d_party_2014_2016,d_imp_usch_pd,d_imp_otch_lag_pd,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_shind_manuf_cbp,l_sh_routine33,l_task_outsource,shnr_pres2000,shnr_pres1996,l_sh_pop_f,l_sh_pop_edu_c,l_sh_fborn,l_sh_pop_age_1019,l_sh_pop_age_2029,l_sh_pop_age_3039,l_sh_pop_age_4049,l_sh_pop_age_5059,l_sh_pop_age_6069,l_sh_pop_age_7079,l_sh_pop_age_8000,l_sh_pop_white,l_sh_pop_black,l_sh_pop_asian,l_sh_pop_hispanic,sh_district_2002,majority_white,redistrict_2004,redistrict_2006,redistrict_2012,redistrict_2016
TN 3,47025,301,126.69714,179.12334,170.14781,99.112297,178.14886,178.14886,173.7657,169.34398,138.97784,141.92393,132.35686,135.78116,135.78116,-200,-200,36.241302,46.435875,43.199749,124.54781,124.54781,125.00472,120.17076,.041608661,6.461966,2.5308907,14.262867,13.89237,13.89237,13.373107,18.385012,1.3561308,0,13.89237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068799478993473,3.468348320694609,0,0,0,0,1,0,0,0,.29442856,28.553957,-.8701328,.56665653,.51023775,.5173465,.25767326,.0087402053,.13682942,.12983055,.14530171,.14868395,.13016543,.091454022,.061918158,.030975822,.97789836,.0075011719,.0028464268,.0064295758,.047105696,1,0,0,1,0
TN 6,47027,5402,169.92395,-2.6921031,62.167191,78.627518,85.599899,85.599899,84.738464,86.034737,-11.579577,42.659595,88.210472,88.034004,88.034004,-20.147457,-4.3522358,100.49686,129.5865,150.82193,198.23798,198.23798,193.76895,194.37944,.024706304,.48937798,-4.7917309,-26.012388,35.682713,35.682713,7.1006746,13.160551,36.688988,0,0,35.682713,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.937320278590196,2.853025552298817,0,0,0,0,1,0,0,0,.37020457,32.412434,-.49576098,.43189874,.41546437,.51391673,.19829273,.011033099,.12825978,.1108325,.14932297,.14117353,.14017051,.10907723,.069333002,.039368104,.96752757,.014418255,.0013791374,.013540622,.013295908,1,0,0,1,0
TN 1,47029,200,109.96217,97.152634,126.72695,113.87209,73.084846,73.084846,-200,-200,25.307491,54.31041,64.280663,-82.952103,-82.952103,-156.22369,-152.80698,103.63053,193.11485,186.052,165.39806,165.39806,150.78166,134.27811,.060886055,-19.562977,-43.341373,-24.590343,-16.42108,-16.42108,.85316896,-12.261266,-17.473883,0,-16.42108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,1.776987238281237,2.279820008648358,0,0,0,0,1,0,0,0,.30815619,31.869707,-.38259682,.61498523,.57397306,.51374948,.23099265,.0075078206,.1286757,.12468345,.14491285,.1527186,.13731566,.097095191,.061075523,.02991211,.96162671,.019931477,.0015492329,.0105467,.052564401,1,0,0,1,0
TN 4,47031,5700,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,39.2649,40.091854,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-87.579193,-73.127831,-75.175385,-147.17628,-63.324249,97.388733,97.388741,-200,-200,-.053488165,-5.0663414,-18.194818,-15.284631,7.6125979,7.6125979,-16.472256,-17.01228,12.513122,0,0,7.6125979,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,1.401878448758867,2.68122052864017,0,0,0,0,1,0,0,0,.34212366,34.343964,-.42327389,.50131929,.46955198,.51266301,.40768105,.023034949,.14083393,.11940268,.1429583,.14587411,.11704919,.095138915,.067563631,.034094222,.93426919,.035906196,.0073520225,.021889448,.075021952,1,0,0,1,0
TN 8,47033,4901,178.75581,59.498001,90.134834,88.866783,173.95955,173.95955,173.9133,173.94257,-18.06571,17.63175,51.824791,104.67651,104.67651,82.758972,67.016945,45.597034,74.682037,97.250801,197.11269,197.11269,196.83511,197.56653,.099982977,-.24087876,-1.162532,-23.420919,54.609741,54.609741,54.324486,53.46991,32.305714,0,0,54.609741,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.491129682702316,2.00400103609873,0,0,0,0,1,0,0,0,.30646899,30.749311,-.63522345,.4973208,.45345536,.51720345,.27874097,.039086156,.14265071,.11884118,.14574732,.138109,.11388659,.087875031,.067162126,.0498899,.8195706,.14368291,.0005505092,.054569226,.023234554,1,0,0,1,0
TN 4,47035,6402,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,39.2649,40.091854,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-87.579193,-73.127831,-75.175385,-147.17628,-63.324249,97.388733,97.388741,-200,-200,.025241315,-5.6187243,-13.196603,-6.2251477,13.782292,13.782292,-7.5879455,-5.8713617,12.513122,0,0,13.782292,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,3.080895688666448,5.188500807317205,0,0,0,0,1,0,0,0,.35593125,31.69244,-.45794323,.58983779,.54808009,.51440108,.36904299,.018930815,.1201658,.10204692,.12787916,.12826376,.13112688,.13794282,.098585531,.038737662,.98109055,.0012606299,.0024144268,.0123499,.076738566,1,0,0,1,0
TN 7,47037,5600,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-200,-200,-23.423471,12.090567,2.1389883,60.123867,60.123867,-5.04775,-31.169954,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-96.97406,-103.64252,.036718816,26.505821,-8.1962881,-7.9388142,-4.9812078,-4.9812078,-2.6404829,-2.090472,1.7594218,0,-4.9812078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.7512895601794408,1.094905779057969,0,0,0,0,1,0,0,0,.15325969,33.784374,.12731269,.41111112,.41450503,.51593375,.56872827,.06947995,.12557314,.17553708,.16800231,.15146756,.10376195,.065619566,.051515114,.02948634,.66992283,.25916535,.023293927,.045782439,.045557573,1,0,0,1,0
TN 5,47037,5600,-21.761982,28.974871,-77.889481,-105.88682,-87.131531,-87.131531,-140.91934,-149.60847,-70.393875,-87.888947,-96.350899,-39.911369,-39.911369,-107.9756,-130.73145,-76.444168,-75.694504,-86.952217,64.081604,64.081604,41.743427,32.18132,.036718816,-4.0702968,-5.7731686,-3.5563378,5.9544802,5.9544802,8.2950916,8.8450699,8.5138235,5.9544802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000011563301,0,0,.7512895601794408,1.094905779057969,0,0,0,0,1,0,0,0,.15325969,33.784374,.12731269,.41111112,.41450503,.51593375,.56872827,.06947995,.12557314,.17553708,.16800231,.15146756,.10376195,.065619566,.051515114,.02948634,.66992283,.25916535,.023293927,.045782439,.86631465,1,0,0,1,0
TN 7,47039,4903,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-30.026478,-47.193031,-23.423471,12.090567,2.1389883,60.123867,60.123867,-141.43919,-140.97444,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-110.39115,-111.11996,-.072972178,50.599522,1.7521024,11.83421,18.598158,18.598158,15.244186,24.299723,1.7594218,0,18.598158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872668627343906,4.671592959811595,0,0,0,0,1,0,0,0,.45940778,29.909813,-.9388631,.47316825,.43080357,.51410794,.2370559,.016537379,.12164351,.1137158,.13289575,.13928907,.13229904,.11107323,.081834458,.049953114,.94118148,.0346944,.0019606173,.019520927,.019953713,1,0,0,1,0
TN 6,47041,6301,169.92395,-2.6921031,62.167191,78.627518,85.599899,85.599899,84.738464,86.034737,-11.579577,42.659595,88.210472,88.034004,88.034004,-20.147457,-4.3522358,100.49686,129.5865,150.82193,198.23798,198.23798,193.76895,194.37944,-.0017122328,.94323903,-1.203172,-22.831461,38.019009,38.019009,7.5829477,14.451689,36.688988,0,0,38.019009,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,2.455650150956052,5.14413462682996,0,0,0,0,1,0,0,0,.48935261,31.556889,-.41143686,.39034286,.34550166,.50571084,.27059814,.026975837,.13235378,.12787694,.1532457,.14630087,.12408885,.090397753,.0660621,.035470355,.95580554,.01434885,.0013774895,.036331285,.028390223,1,0,0,1,0
TN 8,47043,5800,178.75581,59.498001,90.134834,88.866783,173.95955,173.95955,172.04251,171.76674,-18.06571,17.63175,51.824791,104.67651,104.67651,90.179092,85.973724,45.597034,74.682037,97.250801,197.11269,197.11269,197.0675,197.05153,-.0081839263,-1.3676584,1.0406286,-39.699551,25.787327,25.787327,33.602409,40.112095,32.305714,0,0,25.787327,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,-.0068916664,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,.9999311,0,0,1.763532332197916,4.00010919928652,0,0,0,0,1,0,0,0,.36345163,30.07943,-.73902428,.45712548,.41463149,.50973213,.3287676,.0074149598,.14667717,.12232366,.15698861,.15209936,.11643804,.080220595,.051533971,.02901103,.93250072,.045833718,.0026879229,.011215126,.067644633,1,0,0,1,0
TN 8,47045,4902,178.75581,59.498001,90.134834,88.866783,173.95955,173.95955,173.9133,173.94257,-18.06571,17.63175,51.824791,104.67651,104.67651,82.758972,67.016945,45.597034,74.682037,97.250801,197.11269,197.11269,196.83511,197.56653,-.045527667,.63543618,1.1716515,-25.397964,48.725624,48.725624,52.093189,52.027447,32.305714,0,0,48.725624,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.27615400895295,2.708223317760435,0,0,0,0,1,0,0,0,.41583249,31.51759,-.64241284,.53656316,.47455457,.52072215,.32714731,.013117305,.14133963,.12599587,.14579254,.14533652,.12240135,.080366962,.059282705,.037715603,.85396606,.12862469,.0033262696,.011641943,.059126578,1,0,0,1,0
TN 7,47047,5202,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-19.394249,-13.140268,-23.423471,12.090567,2.1389883,60.123867,60.123867,-54.37923,-200,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-200,37.732731,.001667738,34.242664,-.90551376,.64437985,6.4216852,6.4216852,11.044192,8.1666946,1.7594218,0,6.4216852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.315313769937407,.8833512825525851,0,0,0,0,1,0,0,0,.11797154,33.794201,-.11893347,.55966538,.48629057,.50895643,.35680062,.007151288,.14882316,.10987294,.13559675,.16090398,.13042422,.088939801,.056654863,.033187531,.62476569,.35947374,.0021870444,.010345067,.046498537,1,0,0,1,0
TN 4,47049,6402,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,39.2649,40.091854,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-87.579193,-73.127831,-75.175385,-147.17628,-63.324249,97.388733,97.388741,-200,-200,.021892071,-3.2346964,-7.9284072,-3.8636267,22.13225,22.132248,2.3473768,6.1036973,12.513122,0,0,22.13225,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,3.080895688666448,5.188500807317205,0,0,0,0,1,0,0,0,.35593125,31.69244,-.45794323,.574673,.49732971,.50971425,.201153,.0037293234,.13900752,.11825564,.14213534,.14640601,.13545865,.09461654,.060210526,.034345865,.99242103,.0010827067,.00096240599,.0054135337,.026285216,1,0,0,1,0
TN 4,47051,5700,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,29.717169,-36.668129,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-3.5506892,-28.639816,-75.175385,-147.17628,-63.324249,97.388733,97.388733,126.79083,71.61277,.021990865,-5.45432,-18.209358,-15.6032,10.668865,10.668865,21.718267,27.969608,12.513122,0,0,10.668865,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,1.401878448758867,2.68122052864017,0,0,0,0,1,0,0,0,.34212366,34.343964,-.42327389,.45593792,.43318376,.51336896,.38289106,.01415839,.14514896,.13022664,.13127069,.14812835,.12248535,.095238097,.069391392,.036261778,.92197609,.054927427,.0041252864,.015788134,.063047394,1,0,0,1,0
TN 8,47053,4901,178.75581,59.498001,90.134834,88.866783,173.95955,173.95955,173.9133,173.94257,-18.06571,17.63175,51.824791,104.67651,104.67651,82.758972,67.016945,45.597034,74.682037,97.250801,197.11269,197.11269,196.83511,197.56653,-.0078852475,-3.8991823,-1.8915281,-23.086687,42.351105,42.351105,45.364346,45.36882,32.305714,0,0,42.351105,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.491129682702316,2.00400103609873,0,0,0,0,1,0,0,0,.30646899,30.749311,-.63522345,.48887765,.42766094,.5276624,.31556287,.0082862601,.13334857,.11633992,.13727364,.13926733,.11951736,.091501914,.080308191,.051877387,.78663397,.19722961,.0013914271,.011214487,.078204632,1,0,0,1,0
TN 4,47055,5500,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,38.975601,38.371204,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-69.937988,-69.795227,-75.175385,-147.17628,-63.324249,97.388733,97.388733,89.2929,89.108864,.035933852,-4.2246461,-17.024242,-11.013121,8.1634998,8.1634998,6.4012585,11.652488,12.513122,0,0,8.1634998,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,0,100,0,0,0,0,0,100,0,0,-100,0,100,100,0,0,0,1,0,0,0,1.206980215895312,4.44503918821367,0,0,0,0,1,0,0,0,.43854469,34.229324,-.4865011,.44191483,.3978022,.5142799,.29870391,.0089652594,.14364791,.1153598,.1421537,.14772303,.12826434,.089211129,.06394539,.040445548,.86440045,.11804259,.0034978096,.009033178,.046361014,1,0,0,1,0
TN 3,47057,200,126.69714,179.12334,170.14781,99.112297,178.14886,178.14886,173.7657,169.34398,138.97784,141.92393,132.35686,135.78116,135.78116,-200,-200,36.241302,46.435875,43.199749,124.54781,124.54781,125.00472,120.17076,-.07187435,8.8642178,7.3176203,15.927279,14.694196,14.694196,14.260923,19.595778,1.3561308,0,14.694196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776987238281237,2.279820008648358,0,0,0,0,1,0,0,0,.30815619,31.869707,-.38259682,.61338741,.57074809,.50244445,.22920479,.010794327,.12803137,.12720849,.15610629,.15087855,.134082,.094389856,.055569001,.027687691,.98407471,.0032431385,.00087129098,.010939542,.032879852,1,0,0,1,0
TN 1,47059,100,109.96217,97.152634,126.72695,113.87209,73.084846,73.084846,-200,-200,25.307491,54.31041,64.280663,-82.952103,-82.952103,-156.22369,-152.80698,103.63053,193.11485,186.052,165.39806,165.39806,150.78166,134.27811,.049607962,-24.089855,-36.743229,-26.170128,-16.254442,-16.254442,2.8900921,-11.318999,-17.473883,0,-16.254442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,1.232332263233893,2.507270855209436,0,0,0,0,1,0,0,0,.29703432,31.796432,-.6689049,.61325461,.58680516,.51267707,.32163101,.013177765,.12680221,.12255798,.14665627,.14679934,.13449585,.10082818,.066810787,.03460554,.96423405,.021125752,.00268642,.010189321,.099264413,1,0,0,1,0
TN 4,47061,6401,66.921745,1.8787583,-46.29734,-39.719067,39.81332,39.81332,29.717169,-36.668129,-26.927052,-68.520714,-19.154165,26.905336,26.905336,-3.5506892,-28.639816,-75.175385,-147.17628,-63.324249,97.388733,97.388733,126.79083,71.61277,.00045582652,2.1179767,-7.470964,-3.2319517,21.057516,21.057516,32.427124,44.8293,12.513122,0,0,21.057516,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,.6795749478414894,1.231593853247808,0,0,0,0,1,0,0,0,.22961242,32.886757,-.15023723,.34335941,.29644659,.50851238,.19658934,.0069076195,.13878036,.13459392,.13661736,.13452414,.12538375,.090008371,.06405247,.036910411,.98332405,.0013954786,.0016745743,.0098381247,.02238269,1,0,0,1,0
TN 1,47063,200,109.96217,97.152634,126.72695,113.87209,73.084846,73.084846,-200,-200,25.307491,54.31041,64.280663,-82.952103,-82.952103,-156.22369,-152.80698,103.63053,193.11485,186.052,165.39806,165.39806,150.78166,134.27811,.060238242,-28.623026,-48.069183,-31.109779,-18.03953,-18.03953,3.0436516,-13.43134,-17.473883,0,-18.03953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,1.776987238281237,2.279820008648358,0,0,0,0,1,0,0,0,.30815619,31.869707,-.38259682,.60983539,.58304608,.50736308,.3632181,.052986514,.12794179,.13611341,.14808698,.14237545,.1310384,.093620971,.059799064,.029951142,.90717036,.04121938,.0057631433,.05675406,.090498269,1,0,0,1,0
TN 3,47065,6401,126.69714,179.12334,170.14781,99.112297,178.14886,178.14886,188.95981,103.82169,138.97784,141.92393,132.35686,135.78116,135.78116,14.475701,-29.27651,36.241302,46.435875,43.199749,124.54781,124.54781,78.161331,40.666771,-.053446412,-2.1179855,-2.7005255,2.3229182,-4.8704329,-4.8704329,-4.431808,-1.4082849,1.3561308,0,-4.8704329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6795749478414894,1.231593853247808,0,0,0,0,1,0,0,0,.22961242,32.886757,-.15023723,.56298333,.53484374,.5216502,.53526402,.03019526,.13493192,.13569517,.14311001,.15586431,.12397368,.081654198,.063635126,.035950452,.76324475,.20138294,.012744563,.017801465,.4881379,1,0,0,1,0
TN 1,47067,301,109.96217,97.152634,126.72695,113.87209,73.084846,73.084846,-200,-200,25.307491,54.31041,64.280663,-82.952103,-82.952103,-156.22369,-152.80698,103.63053,193.11485,186.052,165.39806,165.39806,150.78166,134.27811,-.013201162,-17.303043,-50.334072,-23.116732,-15.288889,-15.288889,1.2928903,-9.5458927,-17.473883,0,-15.288889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,2.068799478993473,3.468348320694609,0,0,0,0,1,0,0,0,.29442856,28.553957,-.8701328,.66061038,.62359971,.51267314,.23954949,.0025051576,.14382552,.11759505,.13468906,.1525199,.12746832,.098143235,.073828474,.037282642,.97907454,.004862953,.00073681108,.0036840553,.010584308,1,0,0,1,0
TN 7,47069,4901,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-30.026478,-47.193031,-23.423471,12.090567,2.1389883,60.123867,60.123867,-141.43919,-140.97444,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-110.39115,-111.11996,.055520624,45.327282,-8.6915464,-6.5005422,-2.0943403,-2.0943403,-2.9195726,3.203845,1.7594218,0,-2.0943403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491129682702316,2.00400103609873,0,0,0,0,1,0,0,0,.30646899,30.749311,-.63522345,.42952749,.37863159,.4609856,.28690508,.0071161715,.13808931,.14584593,.16036293,.15104073,.11385874,.074648641,.058174703,.03195161,.57342112,.40974915,.0031311156,.0097135743,.046468116,1,0,0,1,0
TN 7,47071,5100,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-30.026478,-47.193031,-23.423471,12.090567,2.1389883,60.123867,60.123867,-141.43919,-140.97444,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-110.39115,-111.11996,-.056703687,42.973495,5.3119302,11.179852,19.983589,19.983589,19.346254,23.158955,1.7594218,0,19.983589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2.220276300061174,5.039393301797691,0,0,0,0,1,0,0,0,.37440491,31.672972,-.66149884,.57001317,.5314905,.50840569,.278905,.0068809134,.12886074,.1141606,.13503793,.14653218,.13578075,.10243177,.072523259,.039956212,.94913596,.036906715,.0016420361,.010164985,.042769443,1,0,0,1,0
TN 1,47073,100,109.96217,97.152634,126.72695,113.87209,73.084846,73.084846,-200,-200,25.307491,54.31041,64.280663,-82.952103,-82.952103,-156.22369,-152.80698,103.63053,193.11485,186.052,165.39806,165.39806,150.78166,134.27811,-.037218213,-22.367096,-41.907372,-27.002901,-17.958546,-17.958546,3.2522559,-11.491442,-17.473883,0,-17.958546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,1.232332263233893,2.507270855209436,0,0,0,0,1,0,0,0,.29703432,31.796432,-.6689049,.59857726,.56182116,.51358211,.30732787,.0068144053,.127084,.12297668,.15540579,.14724717,.13638146,.091705091,.058510538,.03295185,.97242498,.015495772,.0023150309,.0077852248,.083367661,1,0,0,1,0
TN 8,47075,4902,178.75581,59.498001,90.134834,88.866783,173.95955,173.95955,173.9133,173.94257,-18.06571,17.63175,51.824791,104.67651,104.67651,82.758972,67.016945,45.597034,74.682037,97.250801,197.11269,197.11269,196.83511,197.56653,.043691993,-5.4190264,-3.7311406,-20.280561,27.961031,27.961031,35.594143,29.642572,32.305714,0,0,27.961031,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.27615400895295,2.708223317760435,0,0,0,0,1,0,0,0,.41583249,31.51759,-.64241284,.3965604,.39145651,.53250492,.28161985,.016770218,.14835581,.12830226,.13658635,.15280093,.1025913,.076981358,.060059603,.040662728,.46734354,.51048136,.00090922869,.026468657,.030793581,0,0,0,1,0
TN 7,47077,4903,-40.58469,-110.78696,-8.0420313,-184.89439,-9.663496,-9.663496,-30.026478,-47.193031,-23.423471,12.090567,2.1389883,60.123867,60.123867,-141.43919,-140.97444,-88.589615,-74.494019,-87.291046,-79.288605,-79.288605,-110.39115,-111.11996,-.061851561,32.633652,-.53871274,3.4820616,13.195955,13.195955,13.841849,16.382969,1.7594218,0,13.195955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872668627343906,4.671592959811595,0,0,0,0,1,0,0,0,.45940778,29.909813,-.9388631,.61944669,.58486754,.51845467,.29504085,.0068176477,.13627459,.12698849,.14708878,.14497297,.12553875,.085808322,.0653162,.034793511,.90451378,.080009401,.0013713659,.0096779251,.041963208,1,0,0,1,0
